14.5635,-43.7311,-1.7925,20,9
14.0044,-43.1101,-1.8507,20,10
13.4411,-42.4795,-1.9086,20,11
12.8748,-41.8405,-1.96609,20,12
-26.6,-40.4565,-4.07909,21,0
-26.994,-41.1166,-4.04263,21,1
-27.3797,-41.7674,-4.00554,21,2
-27.757,-42.4088,-3.96782,21,3
-28.1259,-43.0407,-3.92948,21,4
-28.4861,-43.6628,-3.89053,21,5
-28.8376,-44.2752,-3.85097,21,6
-29.1803,-44.8776,-3.8108,21,7
-29.514,-45.4699,-3.77004,21,8
-29.8387,-46.052,-3.7287,21,9
-30.1542,-46.6237,-3.68676,21,10
-30.4606,-47.1851,-3.64425,21,11
-30.7581,-47.7366,-3.60109,21,12
-25.7877,39.1092,4.1501,22,0
-25.3697,38.4223,4.18463,22,1
-24.9439,37.7268,4.21851,22,2
-24.5104,37.0227,4.25173,22,3
-24.0694,36.3104,4.28429,22,4
-23.6211,35.5898,4.31618,22,5
-23.1655,34.8613,4.34739,22,6
-22.7029,34.1249,4.37792,22,7
-22.2332,33.3808,4.40777,22,8
-21.7568,32.6292,4.43693,22,9
-21.2737,31.8703,4.4654,22,10
-20.7843,31.1044,4.49316,22,11
-20.2889,30.3323,4.52019,22,12
20.3833,49.8847,1.1358,23,0
20.878,50.3792,1.07485,23,1
21.3664,50.8623,1.01373,23,2
21.8482,51.334,0.952449,23,3
22.3234,51.7941,0.89102,23,4
22.7917,52.2426,0.829453,23,5
23.253,52.6793,0.767755,23,6
23.7072,53.1042,0.705938,23,7
24.1541,53.5171,0.644011,23,8
24.5937,53.918,0.581982,23,9
25.0257,54.3067,0.519862,23,10
25.4501,54.6833,0.457654,23,11
25.867,55.0478,0.395335,23,12
30.7016,-27.0834,-4.95562,24,0
30.4028,-26.2773,-4.94693,24,1
30.0947,-25.4652,-4.93746,24,2
29.7774,-24.6475,-4.92722,24,3
29.451,-23.8242,-4.91621,24,4
29.1156,-22.9955,-4.90443,24,5
28.7712,-22.1617,-4.89189,24,6
28.418,-21.3229,-4.87858,24,7
28.0562,-20.4793,-4.86451,24,8
27.6857,-19.631,-4.84968,24,9
27.3068,-18.7784,-4.83409,24,10
26.9195,-17.9216,-4.81775,24,11
26.5241,-17.061,-4.80066,24,12
-12.9819,-56.4138,2.37877,25,0
-13.5487,-56.7139,2.43356,25,1
-14.1114,-57.0013,2.48797,25,2
-14.6697,-57.2758,2.54198,25,3
-15.2235,-57.5375,2.5956,25,4
-15.7727,-57.7862,2.64882,25,5
-16.317,-58.0219,2.70162,25,6
-16.8564,-58.2446,2.754,25,7
-17.3905,-58.4541,2.80595,25,8
-17.9194,-58.6505,2.85746,25,9
-18.4428,-58.8337,2.90852,25,10
-18.9605,-59.0037,2.95913,25,11
-19.4725,-59.1604,3.00929,25,12
-33.8312,13.4835,3.26857,26,0
-33.669,12.605,3.22102,26,1
-33.4966,11.7237,3.17297,26,2
-33.3139,10.8398,3.12442,26,3
-33.121,9.95343,3.07538,26,4
-32.9179,9.06481,3.02586,26,5
-32.7048,8.17416,2.97587,26,6
-32.4817,7.28166,2.92542,26,7
-32.2486,6.38753,2.8745,26,8
-32.0056,5.49196,2.82314,26,9
-31.7528,4.59516,2.77134,26,10
-31.4903,3.69735,2.7191,26,11
-31.2182,2.79887,2.66645,26,12
5.58294e-322,5.58294e-322,5.58294e-322,27,0
5.58294e-322,5.58294e-322,5.58294e-322,27,1
5.58294e-322,5.58294e-322,5.58294e-322,27,2
5.58294e-322,5.58294e-322,5.58294e-322,27,3
5.58294e-322,5.58294e-322,5.58294e-322,27,4
5.58294e-322,5.58294e-322,5.58294e-322,27,5
5.58294e-322,5.58294e-322,5.58294e-322,27,6
5.58294e-322,5.58294e-322,5.58294e-322,27,7
5.58294e-322,5.58294e-322,5.58294e-322,27,8
5.58294e-322,5.58294e-322,5.58294e-322,27,9
5.58294e-322,5.58294e-322,5.58294e-322,27,10
5.58294e-322,5.58294e-322,5.58294e-322,27,11
5.58294e-322,5.58294e-322,5.58294e-322,27,12
5.43202,59.7527,-4.71794,28,0
6.03624,59.8276,-4.73827,28,1
6.6386,59.889,-4.75785,28,2
7.23894,59.937,-4.7767,28,3
7.83705,59.9715,-4.79479,28,4
8.43277,59.9925,-4.81214,28,5
9.02591,60,-4.82873,28,6
9.61628,59.994,-4.84457,28,7
10.2037,59.9745,-4.85966,28,8
10.788,59.9415,-4.87398,28,9
11.369,59.895,-4.88754,28,10
11.9466,59.835,-4.90034,28,11
12.5209,59.7615,-4.91239,28,12
34.9786,1.79973,0.124987,29,0
34.9518,2.69909,0.187456,29,1
34.9143,3.59784,0.249896,29,2
34.8661,4.49578,0.312297,29,3
34.8072,5.39271,0.374649,29,4
34.7377,6.28843,0.436942,29,5
34.6576,7.18273,0.499167,29,6
34.5668,8.07542,0.561314,29,7
34.4654,8.96629,0.623374,29,8
34.3535,9.85514,0.685336,29,9
34.2311,10.7418,0.747191,29,10
34.0982,11.6261,0.808935,29,11
33.9547,12.5085,0.870601,29,12
3.00038,-59.3188,4.6293,30,0
2.38971,-59.1769,4.60532,30,1
1.7783,-59.0217,4.58062,30,2
1.16635,-58.8532,4.55521,30,3
0.554044,-58.6714,4.52909,30,4
-0.0584329,-58.4765,4.50225,30,5
-0.670892,-58.2684,4.47472,30,6
-1.28315,-58.0472,4.44648,30,7
-1.895,-57.8129,4.41755,30,8
-2.50628,-57.5657,4.38793,30,9
-3.11673,-57.3055,4.35763,30,10
-3.72593,-57.0325,4.32666,30,11
-4.33207,-56.7477,4.29512,30,12
-34.2553,-16.0999,-3.40813,31,0
-34.3757,-16.9651,-3.4536,31,1
-34.4856,-17.8264,-3.49852,31,2
-34.5849,-18.6837,-3.5429,31,3
-34.6737,-19.5368,-3.58672,31,4
-34.7518,-20.3856,-3.62998,31,5
-34.8193,-21.2297,-3.67268,31,6
-34.8761,-22.0691,-3.7148,31,7
-34.9223,-22.9035,-3.75635,31,8
-34.9577,-23.7327,-3.7973,31,9
-34.9825,-24.5568,-3.83767,31,10
-34.9965,-25.3762,-3.87748,31,11
-34.9998,-26.1948,-3.91692,31,12
-11.2584,55.4375,-2.21222,32,0
-10.6768,55.0871,-2.156,32,1
-10.0919,54.7242,-2.09944,32,2
-9.50386,54.349,-2.04255,32,3
-8.91294,53.9616,-1.98535,32,4
-8.3193,53.5621,-1.92783,32,5
-7.72311,53.1505,-1.87002,32,6
-7.12456,52.7269,-1.81191,32,7
-6.52383,52.2915,-1.75352,32,8
-5.92113,51.8444,-1.69485,32,9
-5.31676,51.3857,-1.63594,32,10
-4.71167,50.9161,-1.57686,32,11
-4.11045,50.4394,-1.51806,32,12
31.5412,29.4644,4.97706,33,0
31.8018,30.2451,4.98265,33,1
32.0527,31.0189,4.98746,33,2
32.2938,31.7858,4.9915,33,3
32.525,32.5455,4.99475,33,4
32.7462,33.298,4.99722,33,5
32.9575,34.0429,4.99892,33,6
33.1586,34.7801,4.99983,33,7
33.3495,35.5096,4.99996,33,8
33.5303,36.231,4.99931,33,9
33.7009,36.9446,4.99787,33,10
33.8613,37.651,4.99565,33,11
34.0129,38.356,4.99262,33,12
18.8621,-48.3344,-1.31756,34,0
18.3433,-47.7958,-1.37775,34,1
17.8189,-47.2464,-1.43772,34,2
17.289,-46.6863,-1.49746,34,3
16.7539,-46.1158,-1.55698,34,4
16.2135,-45.5348,-1.61625,34,5
15.6683,-44.9437,-1.67526,34,6
15.1182,-44.3424,-1.73402,34,7
14.5635,-43.7311,-1.7925,34,8
14.0044,-43.1101,-1.8507,34,9
13.4411,-42.4795,-1.9086,34,10
12.8748,-41.8405,-1.96609,34,11
12.3103,-41.1987,-2.0227,34,12
-26.994,-41.1166,-4.04263,35,0
-27.3797,-41.7674,-4.00554,35,1
-27.757,-42.4088,-3.96782,35,2
-28.1259,-43.0407,-3.92948,35,3
-28.4861,-43.6628,-3.89053,35,4
-28.8376,-44.2752,-3.85097,35,5
-29.1803,-44.8776,-3.8108,35,6
-29.514,-45.4699,-3.77004,35,7
-29.8387,-46.052,-3.7287,35,8
-30.1542,-46.6237,-3.68676,35,9
-30.4606,-47.1851,-3.64425,35,10
-30.7581,-47.7366,-3.60109,35,11
-31.0487,-48.2821,-3.55699,35,12
-25.3697,38.4223,4.18463,36,0
-24.9439,37.7268,4.21851,36,1
-24.5104,37.0227,4.25173,36,2
-24.0694,36.3104,4.28429,36,3
-23.6211,35.5898,4.31618,36,4
-23.1655,34.8613,4.34739,36,5
-22.7029,34.1249,4.37792,36,6
-22.2332,33.3808,4.40777,36,7
-21.7568,32.6292,4.43693,36,8
-21.2737,31.8703,4.4654,36,9
-20.7843,31.1044,4.49316,36,10
-20.2889,30.3323,4.52019,36,11
-19.7906,29.5584,4.54635,36,12
20.878,50.3792,1.07485,37,0
21.3664,50.8623,1.01373,37,1
21.8482,51.334,0.952449,37,2
22.3234,51.7941,0.89102,37,3
22.7917,52.2426,0.829453,37,4
23.253,52.6793,0.767755,37,5
23.7072,53.1042,0.705938,37,6
24.1541,53.5171,0.644011,37,7
24.5937,53.918,0.581982,37,8
25.0257,54.3067,0.519862,37,9
25.4501,54.6833,0.457654,37,10
25.867,55.0478,0.395335,37,11
26.2775,55.4013,0.332701,37,12
30.4028,-26.2773,-4.94693,38,0
30.0947,-25.4652,-4.93746,38,1
29.7774,-24.6475,-4.92722,38,2
29.451,-23.8242,-4.91621,38,3
29.1156,-22.9955,-4.90443,38,4
28.7712,-22.1617,-4.89189,38,5
28.418,-21.3229,-4.87858,38,6
28.0562,-20.4793,-4.86451,38,7
27.6857,-19.631,-4.84968,38,8
27.3068,-18.7784,-4.83409,38,9
26.9195,-17.9216,-4.81775,38,10
26.5241,-17.061,-4.80066,38,11
26.1215,-16.1986,-4.78286,38,12
-13.5487,-56.7139,2.43356,39,0
-14.1114,-57.0013,2.48797,39,1
-14.6697,-57.2758,2.54198,39,2
-15.2235,-57.5375,2.5956,39,3
-15.7727,-57.7862,2.64882,39,4
-16.317,-58.0219,2.70162,39,5
-16.8564,-58.2446,2.754,39,6
-17.3905,-58.4541,2.80595,39,7
-17.9194,-58.6505,2.85746,39,8
-18.4428,-58.8337,2.90852,39,9
-18.9605,-59.0037,2.95913,39,10
-19.4725,-59.1604,3.00929,39,11
-19.9793,-59.304,3.05904,39,12
-33.669,12.605,3.22102,40,0
-33.4966,11.7237,3.17297,40,1
-33.3139,10.8398,3.12442,40,2
-33.121,9.95343,3.07538,40,3
-32.9179,9.06481,3.02586,40,4
-32.7048,8.17416,2.97587,40,5
-32.4817,7.28166,2.92542,40,6
-32.2486,6.38753,2.8745,40,7
-32.0056,5.49196,2.82314,40,8
-31.7528,4.59516,2.77134,40,9
-31.4903,3.69735,2.7191,40,10
-31.2182,2.79887,2.66645,40,11
-30.9369,1.90069,2.61344,40,12
5.58294e-322,5.58294e-322,5.58294e-322,41,0
5.58294e-322,5.58294e-322,5.58294e-322,41,1
5.58294e-322,5.58294e-322,5.58294e-322,41,2
5.58294e-322,5.58294e-322,5.58294e-322,41,3
5.58294e-322,5.58294e-322,5.58294e-322,41,4
5.58294e-322,5.58294e-322,5.58294e-322,41,5
5.58294e-322,5.58294e-322,5.58294e-322,41,6
5.58294e-322,5.58294e-322,5.58294e-322,41,7
5.58294e-322,5.58294e-322,5.58294e-322,41,8
5.58294e-322,5.58294e-322,5.58294e-322,41,9
5.58294e-322,5.58294e-322,5.58294e-322,41,10
5.58294e-322,5.58294e-322,5.58294e-322,41,11
5.58294e-322,5.58294e-322,5.58294e-322,41,12
6.03624,59.8276,-4.73827,42,0
6.6386,59.889,-4.75785,42,1
7.23894,59.937,-4.7767,42,2
7.83705,59.9715,-4.79479,42,3
8.43277,59.9925,-4.81214,42,4
9.02591,60,-4.82873,42,5
9.61628,59.994,-4.84457,42,6
10.2037,59.9745,-4.85966,42,7
10.788,59.9415,-4.87398,42,8
11.369,59.895,-4.88754,42,9
11.9466,59.835,-4.90034,42,10
12.5209,59.7615,-4.91239,42,11
13.0926,59.6744,-4.92368,42,12
34.9518,2.69909,0.187456,43,0
34.9143,3.59784,0.249896,43,1
34.8661,4.49578,0.312297,43,2
34.8072,5.39271,0.374649,43,3
34.7377,6.28843,0.436942,43,4
34.6576,7.18273,0.499167,43,5
34.5668,8.07542,0.561314,43,6
34.4654,8.96629,0.623374,43,7
34.3535,9.85514,0.685336,43,8
34.2311,10.7418,0.747191,43,9
34.0982,11.6261,0.808935,43,10
33.9547,12.5085,0.870601,43,11
33.7998,13.3933,0.932503,43,12
2.38971,-59.1769,4.60532,44,0
1.7783,-59.0217,4.58062,44,1
1.16635,-58.8532,4.55521,44,2
0.554044,-58.6714,4.52909,44,3
-0.0584329,-58.4765,4.50225,44,4
-0.670892,-58.2684,4.47472,44,5
-1.28315,-58.0472,4.44648,44,6
-1.895,-57.8129,4.41755,44,7
-2.50628,-57.5657,4.38793,44,8
-3.11673,-57.3055,4.35763,44,9
-3.72593,-57.0325,4.32666,44,10
-4.33207,-56.7477,4.29512,44,11
-4.92486,-56.4562,4.26356,44,12
-34.3757,-16.9651,-3.4536,45,0
-34.4856,-17.8264,-3.49852,45,1
-34.5849,-18.6837,-3.5429,45,2
-34.6737,-19.5368,-3.58672,45,3
-34.7518,-20.3856,-3.62998,45,4
-34.8193,-21.2297,-3.67268,45,5
-34.8761,-22.0691,-3.7148,45,6
-34.9223,-22.9035,-3.75635,45,7
-34.9577,-23.7327,-3.7973,45,8
-34.9825,-24.5568,-3.83767,45,9
-34.9965,-25.3762,-3.87748,45,10
-34.9998,-26.1948,-3.91692,45,11
-34.9917,-27.0367,-3.95714,45,12
-10.6768,55.0871,-2.156,46,0
-10.0919,54.7242,-2.09944,46,1
-9.50386,54.349,-2.04255,46,2
-8.91294,53.9616,-1.98535,46,3
-8.3193,53.5621,-1.92783,46,4
-7.72311,53.1505,-1.87002,46,5
-7.12456,52.7269,-1.81191,46,6
-6.52383,52.2915,-1.75352,46,7
-5.92113,51.8444,-1.69485,46,8
-5.31676,51.3857,-1.63594,46,9
-4.71167,50.9161,-1.57686,46,10
-4.11045,50.4394,-1.51806,46,11
-3.53926,49.9771,-1.46208,46,12
31.8018,30.2451,4.98265,47,0
32.0527,31.0189,4.98746,47,1
32.2938,31.7858,4.9915,47,2
32.525,32.5455,4.99475,47,3
32.7462,33.298,4.99722,47,4
32.9575,34.0429,4.99892,47,5
33.1586,34.7801,4.99983,47,6
33.3495,35.5096,4.99996,47,7
33.5303,36.231,4.99931,47,8
33.7009,36.9446,4.99787,47,9
33.8613,37.651,4.99565,47,10
34.0129,38.356,4.99262,47,11
34.1617,39.093,4.98853,47,12
18.3433,-47.7958,-1.37775,48,0
17.8189,-47.2464,-1.43772,48,1
17.289,-46.6863,-1.49746,48,2
16.7539,-46.1158,-1.55698,48,3
16.2135,-45.5348,-1.61625,48,4
15.6683,-44.9437,-1.67526,48,5
15.1182,-44.3424,-1.73402,48,6
14.5635,-43.7311,-1.7925,48,7
14.0044,-43.1101,-1.8507,48,8
13.4411,-42.4795,-1.9086,48,9
12.8748,-41.8405,-1.96609,48,10
12.3103,-41.1987,-2.0227,48,11
11.7765,-40.5874,-2.07562,48,12
-27.3797,-41.7674,-4.00554,49,0
-27.757,-42.4088,-3.96782,49,1
-28.1259,-43.0407,-3.92948,49,2
-28.4861,-43.6628,-3.89053,49,3
-28.8376,-44.2752,-3.85097,49,4
-29.1803,-44.8776,-3.8108,49,5
-29.514,-45.4699,-3.77004,49,6
-29.8387,-46.052,-3.7287,49,7
-30.1542,-46.6237,-3.68676,49,8
-30.4606,-47.1851,-3.64425,49,9
-30.7581,-47.7366,-3.60109,49,10
-31.0487,-48.2821,-3.55699,49,11
-31.3435,-48.8433,-3.51004,49,12
-24.9439,37.7268,4.21851,50,0
-24.5104,37.0227,4.25173,50,1
-24.0694,36.3104,4.28429,50,2
-23.6211,35.5898,4.31618,50,3
-23.1655,34.8613,4.34739,50,4
-22.7029,34.1249,4.37792,50,5
-22.2332,33.3808,4.40777,50,6
-21.7568,32.6292,4.43693,50,7
-21.2737,31.8703,4.4654,50,8
-20.7843,31.1044,4.49316,50,9
-20.2889,30.3323,4.52019,50,10
-19.7906,29.5584,4.54635,50,11
-19.3061,28.8085,4.57084,50,12
21.3664,50.8623,1.01373,51,0
21.8482,51.334,0.952449,51,1
22.3234,51.7941,0.89102,51,2
22.7917,52.2426,0.829453,51,3
23.253,52.6793,0.767755,51,4
23.7072,53.1042,0.705938,51,5
24.1541,53.5171,0.644011,51,6
24.5937,53.918,0.581982,51,7
25.0257,54.3067,0.519862,51,8
25.4501,54.6833,0.457654,51,9
25.867,55.0478,0.395335,51,10
26.2775,55.4013,0.332701,51,11
26.69,55.7506,0.26844,51,12
30.0947,-25.4652,-4.93746,52,0
29.7774,-24.6475,-4.92722,52,1
29.451,-23.8242,-4.91621,52,2
29.1156,-22.9955,-4.90443,52,3
28.7712,-22.1617,-4.89189,52,4
28.418,-21.3229,-4.87858,52,5
28.0562,-20.4793,-4.86451,52,6
27.6857,-19.631,-4.84968,52,7
27.3068,-18.7784,-4.83409,52,8
26.9195,-17.9216,-4.81775,52,9
26.5241,-17.061,-4.80066,52,10
26.1215,-16.1986,-4.78286,52,11
25.7172,-15.3455,-4.7646,52,12
-14.1114,-57.0013,2.48797,53,0
-14.6697,-57.2758,2.54198,53,1
-15.2235,-57.5375,2.5956,53,2
-15.7727,-57.7862,2.64882,53,3
-16.317,-58.0219,2.70162,53,4
-16.8564,-58.2446,2.754,53,5
-17.3905,-58.4541,2.80595,53,6
-17.9194,-58.6505,2.85746,53,7
-18.4428,-58.8337,2.90852,53,8
-18.9605,-59.0037,2.95913,53,9
-19.4725,-59.1604,3.00929,53,10
-19.9793,-59.304,3.05904,53,11
-20.4844,-59.4353,3.10876,53,12
-33.4966,11.7237,3.17297,54,0
-33.3139,10.8398,3.12442,54,1
-33.121,9.95343,3.07538,54,2
-32.9179,9.06481,3.02586,54,3
-32.7048,8.17416,2.97587,54,4
-32.4817,7.28166,2.92542,54,5
-32.2486,6.38753,2.8745,54,6
-32.0056,5.49196,2.82314,54,7
-31.7528,4.59516,2.77134,54,8
-31.4903,3.69735,2.7191,54,9
-31.2182,2.79887,2.66645,54,10
-30.9369,1.90069,2.61344,54,11
-30.6479,1.00753,2.56035,54,12
5.58294e-322,5.58294e-322,5.58294e-322,55,0
